user_id,proficiency,language
22634,,English
22635,full_professional,English
22635,native_or_bilingual,Turkish
22635,limited_working,German
22635,elementary,Japanese
22635,elementary,Other
22635,limited_working,Russian
22635,elementary,Arabic
22637,native_or_bilingual,Other
22637,full_professional,English
22637,professional_working,Arabic
22637,full_professional,Turkish
22640,full_professional,English
22641,professional_working,English
22642,professional_working,English
22642,native_or_bilingual,Turkish
22647,native_or_bilingual,Other
22647,full_professional,English
22647,professional_working,Arabic
22647,full_professional,Turkish
22648,professional_working,English
22648,native_or_bilingual,Arabic
22648,professional_working,Turkish
22651,professional_working,English
22651,native_or_bilingual,Turkish
22653,,English
22654,professional_working,English
22656,full_professional,English
22658,native_or_bilingual,Turkish
22658,limited_working,English
22659,professional_working,English
22663,professional_working,English
22663,limited_working,German
22663,native_or_bilingual,Turkish
22670,native_or_bilingual,Turkish
22670,limited_working,English
22671,professional_working,English
22674,full_professional,English
22674,elementary,German
22674,native_or_bilingual,Turkish
22676,professional_working,English
22679,elementary,Other
22679,elementary,Other
22679,limited_working,English
22682,professional_working,English
22682,professional_working,Turkish
22682,professional_working,Chinese
22682,professional_working,Other
22682,professional_working,Other
22691,full_professional,English
22691,native_or_bilingual,Turkish
22692,professional_working,English
22693,professional_working,English
22693,native_or_bilingual,Turkish
22694,professional_working,English
22694,native_or_bilingual,Turkish
22695,native_or_bilingual,Turkish
22695,full_professional,English
22698,,English
22698,elementary,German
22699,native_or_bilingual,Turkish
22699,professional_working,English
22703,professional_working,English
22706,,Turkish
22706,professional_working,English
22708,professional_working,English
22711,professional_working,English
22713,,English
22713,,Turkish
22714,professional_working,English
22717,professional_working,English
22721,limited_working,English
22722,native_or_bilingual,Turkish
22722,limited_working,English
22724,native_or_bilingual,Turkish
22724,limited_working,English
22728,,Turkish
22728,,English
22730,professional_working,English
22731,limited_working,English
22734,professional_working,English
22737,,Turkish
22737,,English
22740,professional_working,English
22740,native_or_bilingual,Turkish
22741,professional_working,English
22741,native_or_bilingual,Turkish
22744,professional_working,English
22745,native_or_bilingual,Turkish
22745,limited_working,English
22746,professional_working,English
22746,native_or_bilingual,Turkish
22751,native_or_bilingual,Turkish
22751,native_or_bilingual,English
22754,professional_working,English
22754,native_or_bilingual,Turkish
22756,professional_working,English
22757,professional_working,English
22757,elementary,French
22757,native_or_bilingual,Turkish
22760,,Turkish
22760,,English
22761,native_or_bilingual,Turkish
22761,elementary,English
22766,full_professional,English
22766,,Spanish
22766,native_or_bilingual,Turkish
22766,,Arabic
22766,,Russian
22767,native_or_bilingual,Turkish
22767,professional_working,English
22768,professional_working,English
22768,limited_working,German
22769,full_professional,English
22769,native_or_bilingual,Turkish
22770,limited_working,English
22770,elementary,Korean
22770,native_or_bilingual,Turkish
22771,professional_working,English
22771,native_or_bilingual,Arabic
22771,professional_working,Turkish
22774,full_professional,English
22774,limited_working,German
22776,,English
22776,native_or_bilingual,Turkish
22778,,English
22779,,English
22780,full_professional,English
22782,,English
22783,native_or_bilingual,Turkish
22783,limited_working,English
22783,elementary,German
22786,native_or_bilingual,Turkish
22786,professional_working,English
22788,,Turkish
22788,,English
22789,native_or_bilingual,English
22789,limited_working,German
22789,elementary,Japanese
22789,native_or_bilingual,Turkish
22790,professional_working,English
22790,full_professional,Turkish
22792,,Turkish
22792,,English
22794,native_or_bilingual,English
22797,professional_working,English
22798,professional_working,English
22798,limited_working,German
22798,native_or_bilingual,Turkish
22800,professional_working,English
22801,professional_working,English
22801,professional_working,Turkish
22801,professional_working,Chinese
22801,professional_working,Other
22801,professional_working,Other
22805,native_or_bilingual,Turkish
22805,professional_working,English
22806,native_or_bilingual,Turkish
22806,full_professional,English
22809,native_or_bilingual,Turkish
22809,professional_working,English
22810,native_or_bilingual,Turkish
22810,limited_working,English
22810,elementary,German
22811,native_or_bilingual,Turkish
22811,limited_working,English
22813,professional_working,English
22814,professional_working,English
22817,professional_working,English
22818,professional_working,English
22818,native_or_bilingual,Arabic
22818,professional_working,Turkish
22820,professional_working,English
22822,full_professional,English
22825,native_or_bilingual,Turkish
22825,limited_working,English
22826,full_professional,English
22827,,English
22830,native_or_bilingual,Turkish
22830,professional_working,English
22830,elementary,German
22831,,English
22833,,Turkish
22833,,English
22835,native_or_bilingual,Turkish
22835,professional_working,English
22836,professional_working,English
22839,native_or_bilingual,Turkish
22839,limited_working,English
22839,elementary,Russian
22840,,Turkish
22840,limited_working,English
22846,,English
22847,,English
22848,native_or_bilingual,Turkish
22848,professional_working,English
22848,elementary,German
22850,,English
22856,native_or_bilingual,Turkish
22856,limited_working,English
22856,elementary,Spanish
22857,native_or_bilingual,Turkish
22857,,English
22864,native_or_bilingual,Turkish
22864,limited_working,English
22865,elementary,German
22865,full_professional,English
22867,full_professional,English
22867,native_or_bilingual,Arabic
22867,professional_working,Turkish
22868,professional_working,English
22868,elementary,German
22869,,Turkish
22869,,English
22870,,Turkish
22870,,English
22871,,Turkish
22871,,English
22875,elementary,German
22875,professional_working,English
22875,native_or_bilingual,Turkish
22877,professional_working,English
22879,native_or_bilingual,Turkish
22879,elementary,English
22880,native_or_bilingual,Turkish
22880,professional_working,English
22882,,English
22887,native_or_bilingual,Turkish
22887,professional_working,English
22888,full_professional,English
22888,elementary,Other
22889,professional_working,English
22890,elementary,Other
22890,professional_working,English
22891,native_or_bilingual,Turkish
22891,limited_working,English
22892,professional_working,English
22892,native_or_bilingual,Turkish
22894,full_professional,English
22894,elementary,German
22895,,English
22896,native_or_bilingual,Turkish
22896,professional_working,English
22897,native_or_bilingual,Turkish
22897,professional_working,German
22897,professional_working,English
22902,professional_working,English
